ID;Mensagem;Emocao
13016;"{color:#172B4D}Olá, pessoal!
 
 Hoje consegui parar para levantar alguns pontos do mapa de colaboradores, que acredito ser necessário ajustar para melhorar o funcionamento:
 
 Segue o link do vídeo com os pontos abordados:{color}{color:#172B4D}{color} 
 [https://leonardo_fab.tinytake.com/msc/MTA1MTk1NTNfMjQyMTgyNDc|https://leonardo_fab.tinytake.com/msc/MTA1MTk1NTNfMjQyMTgyNDc]{color:#172B4D}{color}
 
  
{color:#172B4D} Se ficarem dúvidas, estou à disposição.{color}{color:#172B4D}{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Atenciosamente,"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#1f497d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-Interface .png"",""collection"":"""",""height"":183,""width"":200}}]},{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-gkpesz5e.png"",""collection"":"""",""height"":183,""width"":200}}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""},{""type"":""text"",""text"":""Leonardo Nascimento"",""marks"":[{""type"":""strong""},{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Deployment Manager"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""leonardo.nascimento@fabsolucoes.com.br"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#1f497d""}},{""type"":""link"",""attrs"":{""href"":""mailto:leonardo.nascimento@fabsolucoes.com.br""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""("",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":""11) 3995-6710 | (11) 99975-5528"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Av. Jabaquara, 2958 - Mirandópolis - São Paulo – SP"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Visite nosso site:"",""marks"":[{""type"":""strong""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""},{""type"":""text"",""text"":""www.fabsolucoes.com.br"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#1f497d""}},{""type"":""link"",""attrs"":{""href"":""http://www.fabsolucoes.com.br/""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""A informação transmitida nesta mensagem é dedicada somente para o uso da pessoa endereçada e pode conter material confidencial e/ou privilegiado. Qualquer revisão, retransmissão, disseminação ou outro uso, ou a tomada de qualquer ação baseada nessas informações por pessoas não autorizadas é estritamente proibida. Se você recebeu esta mensagem por engano, por favor informe o remetente e imediatamente destrua todo o material e suas cópias."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""The information transmitted is intended only for use by the addressee and may contain confidential and/or privileged material. Any review, re-transmission, dissemination or other use of it, or the taking of any action in reliance upon this information by persons and/or entities other than the intended recipient is prohibited. If you received this in error, please inform the sender and/or addressee immediately and delete the material."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Thank you."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13013;"{color:#172B4D}Bom dia{color}{color:#172B4D}{color}  
  
{color:#172B4D} Fazer o cadastro dos funcionários no point service.{color}{color:#172B4D}{color}   
  
{color:#172B4D} agradeço{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-vffsreof.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13012;"{color:#172B4D}{color}
  
{color:#172B4D} Prezados,{color}{color:#172B4D}{color}  
  
{color:#172B4D} Solicito o cadastro de fiscal , no sistema, com a permissão de lançar solicitações e aprovar preventivas.{color} 
{color:#172B4D} Obs.: A fiscal atual entrará de licença, por isso colocaremos uma nova fiscal de forma provisória.{color}  
{color:#172B4D} Segue abaixo os dados:{color}{color:#172B4D}{color}  
  
  {color:#172B4D}*Unidade:*{color}{color:#172B4D}{color}   
  
{color:#172B4D} - Arraias - TO{color}  
{color:#172B4D} - Região Sul{color}{color:#172B4D}{color}  
  
  {color:#172B4D}*Nome completo:*{color}{color:#172B4D}{color}  
  
{color:#172B4D} - Larissa Fernandes de Santana{color}{color:#172B4D}{color}   
  
  {color:#172B4D}*E-mail:*{color} 
 {color:#172B4D}{color}
  
{color:#172B4D} larissafernandesdesantana943@gmail.com{color}{color:#172B4D}{color}  
  
  {color:#172B4D}*Telefone:*{color}{color:#172B4D}{color}  
  
{color:#172B4D} - 63 99282-7716{color}{color:#172B4D}{color}  
  
  {color:#172B4D}*CPF:*{color}{color:#172B4D}{color}  
  
{color:#172B4D} - 060.179.341-20{color}{color:#172B4D}{color}  
  
{color:#172B4D} At.te{color}{color:#172B4D}{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-2a2q21tq.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13011;"{color:#172B4D}Bom dia, gostaria de cancelar as seguintes preventivas. Motivo: duplicadas. São 40 no total, todas no seguinte filtro. Hospital e Maternidade Dona regina.{color}{color:#172B4D}{color} 
 !image.png|thumbnail!{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-obyrbrni.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13009;"Boa noite, 

  

Por gentileza alterar a mensagem de erro que aparece no vídeo, quando o usuário pesquisa pelo campo errado, pois a mensagem não ajuda o próprio usuário a enxergar o que ele está fazendo de errado. 

  

Qualquer dúvida, fico à disposição. 

  

Atenciosamente,  

!image003.jpg|thumbnail! 

  

 _{color:#172B4D} _A informação transmitida nesta mensagem é dedicada somente para o uso da pessoa endereçada e pode conter material confidencial e/ou privilegiado. Qualquer revisão, retransmissão, disseminação ou outro uso, ou a tomada de qualquer ação baseada nessas informações por pessoas não autorizadas é estritamente proibida. Se você recebeu esta mensagem por engano, por favor informe o remetente e imediatamente destrua todo o material e suas cópias._{color}_{color:#1F497D}{color} 

 _{color:#172B4D} {color}_{color:#1F497D}{color} 

 _{color:#172B4D} _The information transmitted is intended only for use by the addressee and may contain confidential and/or privileged material. Any review, re-transmission, dissemination or other use of it, or the taking of any action in reliance upon this information by persons and/or entities other than the intended recipient is prohibited. If you received this in error, please inform the sender and/or addressee immediately and delete the material._{color}_{color:#1F497D}{color} 

 _{color:#172B4D} _Thank you._{color}_";Neutra
13005;"{color:#172B4D}Boa tarde,{color}{color:#172B4D}{color}  
  
{color:#172B4D} O novo mapa não está abrindo, favor verificar. Vide vídeo:{color}{color:#1f497d}{color}  
  
{color:#1f497d} Atenciosamente,{color}{adf}{""type"":""expand"",""content"":[{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""}]},{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-Interface .png"",""collection"":"""",""height"":183,""width"":200}}]},{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-v2xx0goz.png"",""collection"":"""",""height"":183,""width"":200}}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""},{""type"":""text"",""text"":""Leonardo Nascimento"",""marks"":[{""type"":""strong""},{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Deployment Manager"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""leonardo.nascimento@fabsolucoes.com.br"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#1f497d""}},{""type"":""link"",""attrs"":{""href"":""mailto:leonardo.nascimento@fabsolucoes.com.br""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""("",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#44546a""}}]},{""type"":""text"",""text"":""11) 3995-6710 | (11) 99975-5528"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Av. Jabaquara, 2958 - Mirandópolis - São Paulo – SP"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Visite nosso site:"",""marks"":[{""type"":""strong""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""},{""type"":""text"",""text"":""www.fabsolucoes.com.br"",""marks"":[{""type"":""textColor"",""attrs"":{""color"":""#1f497d""}},{""type"":""link"",""attrs"":{""href"":""http://www.fabsolucoes.com.br/""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""A informação transmitida nesta mensagem é dedicada somente para o uso da pessoa endereçada e pode conter material confidencial e/ou privilegiado. Qualquer revisão, retransmissão, disseminação ou outro uso, ou a tomada de qualquer ação baseada nessas informações por pessoas não autorizadas é estritamente proibida. Se você recebeu esta mensagem por engano, por favor informe o remetente e imediatamente destrua todo o material e suas cópias."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""The information transmitted is intended only for use by the addressee and may contain confidential and/or privileged material. Any review, re-transmission, dissemination or other use of it, or the taking of any action in reliance upon this information by persons and/or entities other than the intended recipient is prohibited. If you received this in error, please inform the sender and/or addressee immediately and delete the material."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]},{""type"":""text"",""text"":"" ""}]},{""type"":""paragraph"",""content"":[{""type"":""text"",""text"":""Thank you."",""marks"":[{""type"":""em""},{""type"":""textColor"",""attrs"":{""color"":""#172b4d""}}]}]}],""attrs"":{""title"":""Signature""}}{adf}";Neutra
13003;"{color:#172B4D}Bom dia,{color}{color:#172B4D}{color}   
  
{color:#172B4D} Venho por meio deste relatar  *problema*  que tem acontecido ao  *tentar sincronizar as preventivas* do Hospital de Araguaína, Hemocentro, Ambulatório, Lacen, Casa de apoio, Reabilito, Unacon, Residência, complexo regulador, caps 2 e Hospital de Arapoema.{color}  
  {color:#172B4D}*As preventivas não estão sincronizando*, o que atrasa todo fluxo de execução e aprovação das mesmas. Resultando retrabalhos e transtornos devido a data de fechamento das preventivas. Peço que tal problema seja resolvido, para darmos continuidade nas demandas.{color}  
{color:#172B4D} Em anexo, vídeos que relatam o ocorrido.{color}{color:#172B4D}{color}   
  
{color:#172B4D} Atenciosamente,{color}{color:#172B4D}{color}{color:#172B4D}{color}{adf}{""type"":""expand"",""content"":[{""type"":""mediaSingle"",""attrs"":{""layout"":""center""},""content"":[{""type"":""media"",""attrs"":{""type"":""file"",""id"":""UNKNOWN_MEDIA_Outlook-kb3i3t4e.png"",""collection"":"""",""height"":183,""width"":200}}]}],""attrs"":{""title"":""Signature""}}{adf}";Negativa
9228;"Solicitante: Bruno Lopes
Fui informado de que praticamente todos os funcionários do HGP já estão com seus crachás, porém ao visualizar o mapa de colaboradores durante todo o expediente, o mesmo só nos mostra entre 10 e 18 funcionários, variando ao longo do dia. O que poderia estar ocorrendo nesse caso? Desde já, agradeço.";Neutra
9352;"Solicitante: Layla Alencar
colaborador finalizou as preventivas como mostra em anexo, mas não está enviada para aprovação para mim no sistema. Por gentileza, teria como verificar isso com mais urgência possível? pois o fiscal precisa verificar.";Negativa
9362;"Solicitante: Layla Alencar
Teria como cancelar essas ordens por gentileza ?

ANEXO III

5024563/2023 – Duplica 
5024564/2023 - Duplicada";Neutra
8809;"Solicitante: Thaylla Paiva
Vi que houve uma atualização de pesquisa na pagina gerencial. Seria possivel colocar um filtro com a data?
Pois assim que vira o mês todas as ordens ''desaparecem'' do nosso campo de visualização rápido que é o gerencial, dificultando a nossa pesquisa sobre o status das ordens anteriores tendo que verificar unidade por unidade, se possivel acrescentar também o gráfico geral.";Neutra
9315;"Solicitante: Fernanda Castro
Teriam como ver o que pode ter acontecido para ter sumido do georreferenciamento os colaboradores que até então estavam munidos de crachás?

Percebi desde ontem a tarde, quando acessei e hoje que aparentemente só estão aparecendo os que estão com celular ''logado''.";Neutra
9292;"Solicitante: Thaylla Paiva
Estamos fazendo um levantamento para regularizar os crachás de geolocalização e estamos precisando da lista de placas instaladas nas unidades, poderia providenciar ?";Neutra
9264;"Solicitante: Gabriel Oliveira
Estou tendo problemas com disparos aleatórios de envio e-mail conforme a figura abaixo. Você pode me auxiliar neste reparo, por gentileza?";Negativa
9278;"Solicitante: Ester de Freitas de Lima
Solicito reset da senha do e-mail auxtec2.hgp@portoconstrucao.com.br";Neutra
9064;"Solicitante: Maria de Lourdes
Diogenes sobre a internet do ponto tem alguma novidade? pois a falta de internet no ponto está gerando muitas ocorrências atrapalhando na coleta dos dados.";Negativa
9179;"Solicitante: GilmariaSolicito o reset de senha do e-mail corporativo para nova colaboradora, e alteração de nome no e-mail:
Nome: Karolina Braga Peixoto Bernabe 
Função: ESTAGIÁRIA DE ENGENHARIA CIVILE-mailcriado: eng.norteto@portoconstrucao.com.br foi criado esse e-mail para nossa antiga estagiária poderia fazer imigração dele?";Neutra
9167;"Solicitante: Fernanda Castro
Hoje a Marjolye e Ronice perceberam que não estão recebendo alguns e-mails. O Marcelo Monsanto havia encaminhado alguns e-mails e elas não receberam. Foi enviado para o domínio @arj, o qual foi trocado. Mas até então, elas estavam recebendo normalmente. Porém ocorreu essa situação. Teria como ver o que possivelmente está ocorrendo?
Marjolye usa o e-mail contasapagar01@fscompany.com.br e Ronice: financeiro@fscompany.com.br.";Neutra
8944;"Solicitante: Ingrid Cristina F. de Paulo
Problema: Bom dia, venho relatar que os colaboradores me relataram problemas com a internet do point service, aqui no HGP. Dificuldade para acessar e lentidão, sabe me dizer o que pode ser?";Neutra
8928;"Solicitante: Kleyton Sousa Silva
Problema: Solicito ativação do pacote office no PC HGP-02, o mesmo encontra-se com Falha na ativação do Produto";Neutra
8943;"Solicitante: Planejamento
Requisição: Solicitamos a criação de dois Emails, referente as contas dos novos estagiários do setor de planejamento, sendo um para o Planejamento Tocantins e outro para o Planejamento Roraima. Assim como uma conta no SIENGE para cada email.
E-mail: estagiario.plan.to01@portoconstrucao.com.br
Nome: GABRIEL PEREIRA PINTO
Função: Estagiario 
Obras a serem liberadas: TO: 1 A 47, 50, 60";Neutra
8941;"Solicitante: Planejamento
Requisição: Solicitamos a criação de dois Emails, referente as contas dos novos estagiários do setor de planejamento, sendo um para o Planejamento Tocantins e outro para o Planejamento Roraima. Assim como uma conta no SIENGE para cada email.

E-mail: estagiario.plan.rr01@portoconstrucao.com.br
Nome: JOSIANO SOARES DA SILVA JUNIOR  
Função: Estagiario

Obras para serem liberadas: 100, 101, 102, 103 E 106";Neutra
8925;"Solicitante: Andréia da Silva e Silva
Requisição: Solicito usuário no Sienge e E-mail corporativo com assinatura eletrônica para :

NOME: LUCAS PORTELA MAIA DE SOUZA
FUNÇÃO: ANALISTA DE ENGENHARIA
E-MAIL: analista02.eng.rr@portoconstrucao.com.br
UNIDADE: BOA VISTA - RR

SIENGE ESPELHADO NO USUARIO DO ARTHUR HENRIQUE MOIZINHO.";Neutra
8942;"Solicitante: Planejamento
Requisição: Solicitamos a criação de dois Emails, referente as contas dos novos estagiários do setor de planejamento, sendo um para o Planejamento Tocantins e outro para o Planejamento Roraima. Assim como uma conta no SIENGE para cada email.
E-mail: estagiario.plan.to01@portoconstrucao.com.br";Neutra
8940;"Solicitante: Planejamento
Requisição: Solicitamos a criação de dois Emails, referente as contas dos novos estagiários do setor de planejamento, sendo um para o Planejamento Tocantins e outro para o Planejamento Roraima. Assim como uma conta no SIENGE para cada email.
Ex: estagiario.plan.rr01@portoconstrucao.com.br";Neutra
8780;"Solicitante; Layla Alencar
 Durante a manhã, o colaborador estava realizando as ordens na unidade ESCOLA TOCANTINENSE DO SUS - ETSUS PALMAS, onde a internet estava apresentando falhas com a conexão, não estava conseguindo baixar as mesmas.";Neutra
8937;"Solicitante: Luis Augusto
Requisição: Liberar o aparelho Iphone 11, MAC 08:65:18:21:7A:90, IP 10.103.242.207 na rede Point Service do Hospital Geral de Roraima";Neutra
8920;"Solicitante: Monitoramento
Problema: Verificado que a antena Wifi T0661 se encontra offline desde o dia 16/03/2023 às 16:13hrs.";Neutra
8917;"Solicitante: Monitoramento
Problema: Verificado que o sw T0817 se encontra offline desde o dia 16/03/2023 às 16:15hrs.";Neutra
8859;"Solicitante: Thaylla Paiva
Uma outra observação é com alguns usuários de Porto Nacional, eles fazem as preventivas pelo aplicativo então não possuem crachás, somente o celular corporativo. E observei que não puxa a localização, só puxa a data de registro, mas foi adicionado as unidades em seu usuário no momento em que ele foi cadastrado.";Neutra
8872;"Solicitante: Monitoramento
Foi verificado através do monitoramento que o switch T0849 se encontra offline desde dia 09/03/2023 às 18:11hrs";Neutra
8828;"Solicitante: Rebeca Dias
Meu teclado demora pra responder, ele engole algumas letras das palavras. Já troquei de porta USB e de teclado e o problema continua, testei em outros navegadores e programas e continua dando erro.";Negativa
8900;"Solicitante: Lara Pietra
Problema: Solicito assinatura atualizada para e-mail corporativo.

Nome: LARA PIETRA
Função: ASSISTENTE JURÍDICO.";Neutra
8899;"Solicitante: Iara Souza
Autorizado por: Humberto Souza
Solicito a criação de usuário no sienge, segue informações: 

Nome: Iara Carolaynne Sousa Santos 
Função : Engenheira 
Obra: Educação";Neutra
